GLD,Renner Field/Goodland Municipal,KS,Goodland,39.37062194,-101.6989919
GBD,Great Bend Municipal,KS,Great Bend,38.34441861,-98.85917028
K67,Oswego Municipal,KS,Hallowell,37.15978667,-95.04246222
HYS,Hays Regional,KS,Hays,38.84494167,-99.27403361
HLC,Hill City Municipal,KS,Hill City,39.37883611,-99.83149444
HQG,Hugoton Municipal,KS,Hugoton,37.16308056,-101.3705267
HUT,Hutchinson Regional,KS,Hutchinson,38.06548306,-97.86063361
IDP,Independence Municipal,KS,Independence,37.15837222,-95.77838333
K88,Allen County,KS,Iola,37.87008333,-95.38638889
JHN,Stanton County Municipal,KS,Johnson,None,None
3JC,Freeman Field,KS,Junction City,39.04327556,-96.84328694
9K8,Kingman/Clyde Cessna Field,KS,Kingman,37.66660278,-98.12264722
36K,Kearny County,KS,Lakin,37.96946389,-101.2554472
LQR,Larned-Pawnee County,KS,Larned,38.20809667,-99.08607306
LWC,Lawrence Regional,KS,Lawrence,39.01115222,-95.21657694
3K7,Mark Hoard Memorial,KS,Leoti,38.45696333,-101.3532161
LBL,Liberal Mid-America Regional,KS,Liberal,37.04420944,-100.9598611
LYO,Lyons-Rice County Municipal,KS,Lyons,38.34261472,-98.22709639
MHK,Manhattan Regional,KS,Manhattan,39.14096722,-96.67083278
MYZ,Marysville Municipal,KS,Marysville,39.85416833,-96.63021389
MPR,McPherson,KS,McPherson,38.35243722,-97.69133028
MEJ,Meade Municipal,KS,Meade,37.27938889,-100.3563056
K51,Medicine Lodge,KS,Medicine Lodge,None,None
HRU,Herington Regional,KS,Morris (County),38.68322389,-96.80800639
48K,Ness City Municipal,KS,Ness City,38.47110278,-99.90806667
EWK,Newton-City-County,KS,Newton,38.05710528,-97.27522861
NRN,Norton Municipal,KS,Norton,39.84914444,-99.89320583
OEL,Oakley Municipal,KS,Oakley,39.10994444,-100.8164444
OIN,Oberlin Municipal,KS,Oberlin,39.83378278,-100.5394236
IXD,New Century Aircenter,KS,Olathe,38.83090472,-94.89030333
OJC,Johnson County Exec,KS,Olathe,38.84760194,-94.73758583
53K,Osage City Municipal,KS,Osage City,38.63334222,-95.80859806
OWI,Ottawa Municipal,KS,Ottawa,38.53866667,-95.25297222
K81,Miami County,KS,Paola,38.53751389,-94.92524194
PPF,Tri-City,KS,Parsons,37.33125778,-95.50900667
PHG,Phillipsburg Municipal,KS,Phillipsburg,39.73530556,-99.31741667
PTS,Atkinson Municipal,KS,Pittsburg,37.44855556,-94.73133333
PTT,Pratt Regional,KS,Pratt,37.7000175,-98.7462025
RSL,Russell Municipal,KS,Russell,38.87212222,-98.81177611
K83,Sabetha Municipal,KS,Sabetha,39.90416667,-95.7794325
SLN,Salina Regional,KS,Salina,38.7914825,-97.65060333
1K9,Satanta Municipal,KS,Satanta,37.45419111,-100.9921119
TQK,Scott City Municipal,KS,Scott City,38.47427778,-100.8849444
K82,Smith Center Municipal,KS,Smith Center,39.76112278,-98.79343639
SYF,Cheyenne County Municipal,KS,St. Francis,39.76104833,-101.7958414
RCP,Rooks County Regional,KS,Stockton,None,None
3K3,Syracuse-Hamilton County Municipal,KS,Syracuse,37.99167972,-101.7462822
FOE,Topeka Regional,KS,Topeka,38.95095194,-95.66361444
TOP,Philip Billard Municipal,KS,Topeka,39.0686575,-95.62248361
5K2,Tribune Municipal,KS,Tribune,38.45418222,-101.7462828
ULS,Ulysses,KS,Ulysses,37.60375278,-101.3733889
0H1,Trego Wakeeney,KS,Wakeeney,39.0044525,-99.89289917
EGT,Wellington Municipal,KS,Wellington,37.32441028,-97.38732333
AAO,Colonel James Jabara,KS,Wichita,37.74755556,-97.22113889
ICT,Wichita Dwight D Eisenhower Ntl,KS,Wichita,37.64995889,-97.43304583
WLD,Strother Field,KS,Winfield,37.16861556,-97.03752194
BRY,Samuels Field,KY,Bardstown,37.81432167,-85.49963806
BWG,Bowling Green-Warren County Regional,KY,Bowling Green,36.96451667,-86.41967917
1M9,Lake Barkley State Park,KY,Cadiz,None,None
AAS,Taylor County,KY,Campbellsville,37.35827778,-85.30941667
0I8,Cynthiana-Harrison County,KY,Cynthiana,38.36674167,-84.28410056
DVK,Stuart Powell Field,KY,Danville,37.57791667,-84.76969444
SJS,Big Sandy Regional,KY,Debord,None,None
EKX,Addington Field,KY,Elizabethtown,37.68694444,-85.92377778
2I3,Rough River State Park,KY,Falls of Rough,None,None
K62,Gene Snyder,KY,Falmouth,38.70423611,-84.39160417
FGX,Fleming-Mason,KY,Flemingsburg,38.54180556,-83.74338889
FFT,Capital City,KY,Frankfort,38.18248861,-84.90470083
1M7,Fulton,KY,Fulton,36.52589417,-88.91561611
27K,Georgetown-Scott County Regional,KY,Georgetown,38.23442528,-84.43468667
M34,Kentucky Dam State Park,KY,Gilbertsville,37.00950028,-88.29586639
GLW,Glasgow Municipal,KY,Glasgow,37.03205556,-85.95261111
M21,Muhlenberg County,KY,Greenville,37.22561111,-87.15752778
I93,Breckinridge County,KY,Hardinsburg,37.78505944,-86.44192194
I35,Tucker-Guthrie Memorial,KY,Harlan,36.85981028,-83.36101639
JQD,Ohio County,KY,Hartford,None,None
CPF,Wendell H Ford,KY,Hazard,None,None
CVG,Cincinnati/Northern Kentucky International,KY,Hebron,39.04614278,-84.6621725
EHR,Henderson City-County,KY,Henderson,37.8078425,-87.68569
HVC,Hopkinsville-Christian County,KY,Hopkinsville,36.85658333,-87.45725
JKL,Julian Carroll,KY,Jackson,37.59386111,-83.31725
K24,Russell County,KY,Jamestown,37.00888889,-85.10277778
M20,Leitchfield-Grayson County,KY,Leitchfield,None,None
KY8,Hancock County/Ron Lewis Field,KY,Lewisport,None,None
LEX,Blue Grass,KY,Lexington,38.03697222,-84.60538889
LOZ,London/Corbin/Magee,KY,London,37.08727778,-84.07677778
LOU,Bowman Field,KY,Louisville,38.228,-85.66372222
SDF,Louisville Muhammad Ali International,KY,Louisville,38.17438889,-85.736
2I0,Madisonville Regional,KY,Madisonville,37.35502778,-87.39963889
GDA,Marion-Crittenden County James C Johnson Regional,KY,Marion,None,None
M25,Mayfield Graves County,KY,Mayfield,36.76911111,-88.58472222
1A6,Middlesboro/Bell County,KY,Middlesboro,36.6106375,-83.73741611
EKQ,Wayne County,KY,Monticello,36.85527778,-84.85613889
SYM,Morehead-Rowan County Clyde A Thomas Regional,KY,Morehead,None,None
IOB,Mount Sterling/Montgomery County,KY,Mount Sterling,38.05813889,-83.97958333
CEY,Kyle-Oakley Field,KY,Murray,36.66458333,-88.37277722
OWB,Owensboro/Daviess County Regional,KY,Owensboro,37.74011111,-87.16683333
PAH,Barkley Regional,KY,Paducah,37.06083333,-88.77375
PBX,Pike County/Hatcher Field,KY,Pikeville,None,None
18I,McCreary County,KY,Pine Knot,36.69591306,-84.39160389
2M0,Princeton-Caldwell County,KY,Princeton,37.11560444,-87.85556944
RGA,Central Kentucky Regional,KY,Richmond,None,None
4M7,Russellville-Logan County,KY,Russellville,36.79991667,-86.81016667
SME,Lake Cumberland Regional,KY,Somerset,37.05419722,-84.61494139
8GK,Gallatin County,KY,Sparta,None,None
6I2,Lebanon Springfield-George Hoerter Field,KY,Springfield,37.63355556,-85.24216667
I50,Stanton,KY,Stanton,37.85008167,-83.84575194
TWT,Sturgis Municipal,KY,Sturgis,None,None
TZV,Tompkinsville/Monroe County,KY,Tompkinsville,36.72978,-85.65191556
9I3,West Liberty,KY,West Liberty,37.91453139,-83.25212111
BYL,Williamsburg-Whitley County,KY,Williamsburg,None,None
DWU,Ashland Regional,KY,Worthington,38.5545,-82.738
IYA,Abbeville Chris Crusta Memorial,LA,Abbeville,None,None
AEX,Alexandria International,LA,Alexandria,31.32737167,-92.54855611
BQP,Morehouse Memorial,LA,Bastrop,None,None
BTR,Baton Rouge Metro,LA,Ryan Field,30.53316083,-91.14963444
BXA,George R Carr Memorial Air Field,LA,Bogalusa,30.81368639,-89.86496444
0R7,The Red River,LA,Coushatta,31.99071694,-93.30739306
L31,St Tammany Regional,LA,Covington,30.44505417,-89.98887889
3R2,Le Gros Memorial,LA,Crowley,30.16173611,-92.48396111
5R8,DeQuincy Industrial Airpark,LA,DeQuincy,30.44117222,-93.47349722
DRI,Beauregard Regional,LA,DeRidder,30.83152778,-93.33963889
4R7,Eunice,LA,Eunice,30.46628389,-92.42379917
F87,Union Parish,LA,Farmerville,32.72495583,-92.33716583
GAO,South Lafourche Leonard Miller Jr,LA,Galliano,None,None
REG,Louisiana Regional,LA,Gonzales,None,None
HDC,Hammond Northshore Regional,LA,Hammond,30.52096889,-90.41762056
5F4,Homer Municipal,LA,Homer,32.78850806,-93.00366083
HUM,Houma-Terrebonne,LA,Houma,29.5665,-90.66041667
1R1,Jena,LA,Jena,31.671005,-92.15846722
3R7,Jennings,LA,Jennings,30.24269333,-92.67344778
F88,Jonesboro,LA,Jonesboro,32.20199028,-92.73293028
L32,Jonesville,LA,Jonesville,None,None
MSY,Louis Armstrong New Orleans International,LA,Kenner,29.99338889,-90.25802778
LFT,Lafayette Regional/Paul Fournet Field,LA,Lafayette,30.20527972,-91.987655
CWF,Chennault International,LA,Lake Charles,30.21059167,-93.14318944
LCH,Lake Charles Regional,LA,Lake Charles,30.1260975,-93.22340361
0M8,Byerley,LA,Lake Providence,32.82587917,-91.187665
L39,Leesville,LA,Leesville,31.16819444,-93.34245833
3F3,C E 'Rusty' Williams,LA,Mansfield,32.07345972,-93.76551889
3R4,Hart,LA,Many,31.54489667,-93.48645306
MKV,Marksville Municipal,LA,Marksville,31.09466,-92.06906861
MNE,Minden,LA,Minden,None,None
MLU,Monroe Regional,LA,Monroe,32.51086556,-92.03768778
IER,Natchitoches Regional,LA,Natchitoches,31.73572,-93.09913639
ARA,Acadiana Regional,LA,New Iberia,30.03775833,-91.88389611
NEW,Lakefront,LA,New Orleans,30.04242056,-90.02825694
HZR,False River Regional,LA,New Roads,30.71832333,-91.47866972
9M6,Kelly-Dumas,LA,Oak Grove,32.84921361,-91.40390611
ACP,Allen Parish,LA,Oakdale,None,None
OPL,St Landry Parish,LA,Opelousas,30.55840556,-92.099375
PTN,Harry P Williams Memorial,LA,Patterson,29.71081917,-91.33971778
ESF,Esler Regional,LA,Pineville,31.3949025,-92.29577194
M79,John H Hooks Jr Memorial,LA,Rayville,32.48633611,-91.77087528
APS,Port of South Louisiana Exec Regional,LA,Reserve,None,None
RSN,Ruston Regional,LA,Ruston,32.51444444,-92.58833333
DTN,Shreveport Downtown,LA,Shreveport,32.54021889,-93.7450225
SHV,Shreveport Regional,LA,Shreveport,32.4466275,-93.82559833
ASD,Slidell,LA,Slidell,30.345055,-89.82078833
SPH,Springhill,LA,Springhill,32.98316472,-93.41081028
UXL,Southland Field,LA,Sulphur,None,None
TVR,Vicksburg Tallulah Regional,LA,Tallulah,32.35160639,-91.02768917
L83,Thibodaux Municipal,LA,Terrebonne (Parish),29.74779194,-90.83289889
0R4,Concordia Parish,LA,Vidalia,31.56683278,-91.50011889
3F4,Vivian,LA,Vivian,32.86133333,-94.01015361
0R5,David G Joyce,LA,Winnfield,31.96366222,-92.66026056
F89,Winnsboro Municipal,LA,Winnsboro,32.15431917,-91.70012472
LEW,Auburn/Lewiston Municipal,ME,Auburn,44.04847278,-70.2835075
AUG,Augusta State,ME,Augusta,44.32064972,-69.79731806
BGR,Bangor International,ME,Bangor,44.80744444,-68.82813889
BHB,Hancock County/Bar Harbor,ME,Bar Harbor,44.44969444,-68.3615
BST,Belfast Municipal,ME,Belfast,44.40966667,-69.01225
0B1,Bethel Regional,ME,Bethel,44.42506444,-70.80784778
B19,Biddeford Municipal,ME,Biddeford,43.46411111,-70.47238889
BXM,Brunswick Exec,ME,Brunswick,None,None
CAR,Caribou Municipal,ME,Caribou,46.8715,-68.01791667
B21,Sugarloaf Regional,ME,Carrabassett,45.08616639,-70.21617778
1B0,Dexter Regional,ME,Dexter,45.00839444,-69.23976722
44B,Charles A Chase Jr Memorial Field,ME,Dover-Foxcroft,45.18338806,-69.2328225
EPM,Eastport Municipal,ME,Eastport,44.91011111,-67.01269444
FVE,Northern Aroostook Regional,ME,Frenchville,47.28550417,-68.31275
IZG,Eastern Slopes Regional,ME,Fryeburg,43.99114472,-70.94787444
3B1,Greenville Municipal,ME,Greenville,45.46302778,-69.55161111
HUL,Houlton International,ME,Houlton,46.12308333,-67.79205556
57B,Islesboro,ME,Islesboro,44.30285556,-68.91058722
59B,Newton Field,ME,Jackman,45.63199111,-70.24728944
LRG,Lincoln Regional,ME,Lincoln,45.36216083,-68.53474694
MVM,Machias Valley,ME,Machias,44.70311111,-67.47861111
MLT,Millinocket Municipal,ME,Millinocket,45.64783611,-68.68556194
OWK,Central Maine/Norridgewock,ME,Norridgewock,44.7155,-69.86647222
OLD,Dewitt Field/Old Town Municipal,ME,Old Town,44.9525,-68.67433333
81B,Oxford County Regional,ME,Oxford,44.15742611,-70.48129583
2B7,Pittsfield Municipal,ME,Pittsfield,44.76852778,-69.37441667
PWM,Portland International Jetport,ME,Portland,43.64616667,-70.30875
PQI,Presque Isle International,ME,Presque Isle,46.68896,-68.04479972
PNN,Princeton Municipal,ME,Princeton,45.20066667,-67.56438889
8B0,Stephen A Bean Municipal,ME,Rangeley,44.991895,-70.66462472
RKD,Knox County Regional,ME,Rockland,44.06008333,-69.09925
SFM,Sanford Seacoast Regional,ME,Sanford,43.39386111,-70.70800028
93B,Stonington Municipal,ME,Stonington,44.17508056,-68.67863722
WVL,Waterville Robert Lafleur,ME,Waterville,44.53325,-69.67552778
IWI,Wiscasset,ME,Wiscasset,43.96141667,-69.71255556
CGE,Cambridge-Dorchester Regional,MD,Cambridge,38.53930556,-76.03036111
CGS,College Park,MD,College Park,38.98058333,-76.92230556
W41,Crisfield-Somerset County,MD,Crisfield,38.01679028,-75.82882056
ESN,Easton/Newnam Field,MD,Easton,38.80416667,-76.069
FDK,Frederick Municipal,MD,Frederick,39.41758333,-77.37430556
GAI,Montgomery County Airpark,MD,Gaithersburg,39.16833611,-77.166
BWI,Baltimore/Washington International Thurgood Marshall,MD,Glen Burnie,39.17540167,-76.66819833
HGR,Hagerstown Regional/Richard A Henson Field,MD,Hagerstown,39.70794444,-77.7295
2W5,Maryland,MD,Indian Head,38.60053667,-77.07296917
2W6,St Mary's County Regional,MD,Leonardtown,38.31536111,-76.55011111
MTN,Martin State,MD,Middle River,39.32566333,-76.41376556
2G4,Garrett County,MD,Oakland,39.58027778,-79.33941667
OXB,Ocean City Municipal,MD,Ocean City,38.31044444,-75.12397222
FME,Tipton,MD,Odenton,39.08538667,-76.75941444
SBY,Salisbury-Ocean City Wicomico Regional,MD,Salisbury,38.34052611,-75.51028806
W29,Bay Bridge,MD,Stevensville,38.97638889,-76.32963889
DMW,Carroll County Regional/Jack B Poage Field,MD,Westminster,39.60827778,-77.00766667
CBE,Greater Cumberland Regional,MD,Wiley Ford,39.61541667,-78.76086361
BED,Laurence G Hanscom Field,MA,Bedford,42.46995306,-71.28903
BVY,Beverly Regional,MA,Beverly,42.58417111,-70.91651833
BOS,General Edward Lawrence Logan International,MA,Boston,42.3643475,-71.00517917
CQX,Chatham Municipal,MA,Chatham,41.68840028,-69.98952417
CEF,Westover ARB/Metro,MA,Chicopee,42.19826389,-72.53425833
FIT,Fitchburg Municipal,MA,Fitchburg,42.55412194,-71.75895639
GDM,Gardner Municipal,MA,Gardner,42.54986639,-72.01602194
HYA,Cape Cod Gateway,MA,Hyannis,41.66933639,-70.28035583
LWM,Lawrence Municipal,MA,Lawrence,42.71720944,-71.12343
1B9,Mansfield Municipal,MA,Mansfield,42.00013306,-71.19677139
GHG,Marshfield Municipal - George Harlow Field,MA,Marshfield,None,None
0B5,Turners Falls,MA,Montague,42.59136361,-72.52275472
ACK,Nantucket Memorial,MA,Nantucket,41.25305194,-70.06018139
EWB,New Bedford Regional,MA,New Bedford,41.67614167,-70.95694167
AQW,Harriman-And-West,MA,North Adams,42.69591417,-73.17038306
OWD,Norwood Memorial,MA,Norwood,42.19079694,-71.17310389
ORE,Orange Municipal,MA,Orange,42.57011889,-72.28860667
PSF,Pittsfield Municipal,MA,Pittsfield,42.42684667,-73.29292806
PYM,Plymouth Municipal,MA,Plymouth,41.90902444,-70.72878778
PVC,Provincetown Municipal,MA,Provincetown,42.07199833,-70.22137667
3B0,Southbridge Municipal,MA,Southbridge,42.10092806,-72.03840833
6B6,Minute Man Air Field,MA,Stow,42.46045361,-71.51791444
TAN,Taunton Municipal - King Field,MA,Taunton,41.87460139,-71.01687583
MVY,Martha's Vineyard,MA,Vineyard Haven,41.39302583,-70.6143325
BAF,Westfield-Barnes Regional,MA,Westfield,42.15773111,-72.71562028
ORH,Worcester Regional,MA,Worcester,42.26733944,-71.87570944
ADG,Lenawee County,MI,Adrian,41.86943667,-84.07480528
35D,Padgham Field,MI,Allegan,42.53098278,-85.82513556
AMN,Gratiot Community,MI,Alma,43.3221425,-84.68794917
APN,Alpena County Regional,MI,Alpena,45.0780675,-83.56028583
ARB,Ann Arbor Municipal,MI,Ann Arbor,42.22298361,-83.74560722
Y93,Atlanta Municipal,MI,Atlanta,45.00000833,-84.13333667
BAX,Huron County Memorial,MI,Bad Axe,43.78091667,-82.98566667
BTL,Battle Creek Exec at Kellogg Field,MI,Battle Creek,42.30727806,-85.25147972
3CM,James Clements Municipal,MI,Bay City,43.54691667,-83.89550222
SJX,Beaver Island,MI,Beaver Island,45.69227778,-85.56630556
ACB,Antrim County,MI,Bellaire,44.98857611,-85.198355
BEH,Southwest Michigan Regional,MI,Benton Harbor,42.12858333,-86.4285
RQB,Roben-Hood,MI,Big Rapids,43.72263278,-85.50407333
CAD,Wexford County,MI,Cadillac,44.27531333,-85.41892694
CFS,Tuscola Area,MI,Caro,None,None
CVX,Charlevoix Municipal,MI,Charlevoix,45.30477778,-85.27477778
FPK,Fitch H Beach,MI,Charlotte,None,None
SLH,Cheboygan County,MI,Cheboygan,None,None
48D,Clare Municipal,MI,Clare,43.83111111,-84.74133333
LAN,Capital Region International,MI,Clinton (Township of),42.7787,-84.58735806
OEB,Branch County Memorial,MI,Coldwater,41.93344861,-85.052585
DET,Coleman A Young Municipal,MI,Detroit,42.40919444,-83.00986111
DTW,Detroit Metro Wayne County,MI,Detroit,42.21205889,-83.34883583
YIP,Willow Run,MI,Detroit,42.2379275,-83.53040889
C91,Dowagiac Municipal,MI,Dowagiac,41.99293417,-86.1280125
DRM,Drummond Island,MI,Drummond Island,None,None
ESC,Delta County,MI,Escanaba,45.72266972,-87.09373139
9C8,Evart Municipal,MI,Evart,43.8958525,-85.27920861
FNT,Bishop International,MI,Flint,42.96550333,-83.74345639
FKS,Frankfort Dow Memorial Field,MI,Frankfort,None,None
FFX,Fremont Municipal,MI,Fremont,None,None
GLR,Gaylord Regional,MI,Gaylord,45.01354806,-84.70318944
GDW,Gladwin Zettel Memorial,MI,Gladwin,43.97063278,-84.47503861
3GM,Grand Haven Memorial Airpark,MI,Grand Haven,43.03404639,-86.1981625
4D0,Abrams Municipal,MI,Grand Ledge,42.77420167,-84.73309806
GRR,Gerald R Ford International,MI,Grand Rapids,42.88081972,-85.52276778
GOV,Grayling AAF,MI,Grayling,None,None
6D6,Greenville Municipal,MI,Greenville,43.14228139,-85.25380722
ONZ,Grosse Ile Municipal,MI,Grosse Ile (Township of),42.09860472,-83.16105861
SAW,Marquette/Sawyer Regional,MI,Gwinn,46.35361111,-87.39583222
CMX,Houghton County Memorial,MI,Hancock,47.16841722,-88.48906083
MGN,Harbor Springs,MI,Harbor Springs,None,None
C04,Oceana County,MI,Hart,None,None
9D9,Hastings,MI,Hastings,42.66361778,-85.34625944
JYM,Hillsdale Municipal,MI,Hillsdale,41.92126083,-84.5857625
BIV,West Michigan Regional,MI,Holland,42.74316667,-86.10502778
HTL,Roscommon County/Blodgett Memorial,MI,Houghton Lake,44.35980556,-84.67111111
OZW,Livingston County Spencer J Hardy,MI,Howell,42.62950694,-83.98417361
Y70,Ionia County,MI,Ionia,42.93769972,-85.06066722
IMT,Ford,MI,Iron Mountain,45.81835417,-88.1145425
IWD,Gogebic/Iron County,MI,Ironwood,46.52747472,-90.13139667
JXN,Jackson County/Reynolds Field,MI,Jackson,42.25978556,-84.45940361
AZO,Kalamazoo/Battle Creek International,MI,Kalamazoo,42.234875,-85.5520575
13C,Lakeview/Griffith Field,MI,Lakeview,43.45213722,-85.26480333
DUH,Toledo Suburban,MI,Lambertville,None,None
D95,Dupont/Lapeer,MI,Lapeer,43.06703333,-83.27244444
LDM,Mason County,MI,Ludington,43.96253278,-86.40791528
MCD,Mackinac Island,MI,Mackinac Island,45.86493444,-84.63734444
MBL,Manistee County/Blacker,MI,Manistee,44.27319722,-86.2490025
ISQ,Schoolcraft County,MI,Manistique,45.97464056,-86.17183056
77G,Marlette Township,MI,Marlette,43.31183,-83.09091444
RMY,Brooks Field,MI,Marshall,42.25118111,-84.9554525
TEW,Mason Jewett Field,MI,Mason,42.56576833,-84.42321861
MNM,Menominee Regional,MI,Menominee,45.12665028,-87.63844056
IKW,Jack Barstow,MI,Midland,None,None
51M,Oscoda County/Dennis Kauffman Memorial,MI,Mio,None,None
TTF,Custer,MI,Monroe,41.93990639,-83.43468306
MOP,Mount Pleasant Municipal,MI,Mount Pleasant,43.62166833,-84.737485
MKG,Muskegon County,MI,Muskegon,43.16948806,-86.23822306
Y47,Oakland Southwest,MI,New Hudson,42.50311694,-83.62371667
ERY,Luce County,MI,Newberry,46.31118694,-85.45731639
3TR,Jerry Tyler Memorial,MI,Niles,41.83590806,-86.22517611
OGM,Ontonagon County/Schuster Field,MI,Ontonagon,46.84547028,-89.36708806
OSC,Oscoda/Wurtsmith,MI,Oscoda,44.45260972,-83.38036389
RNP,Owosso Community,MI,Owosso,None,None
PLN,Pellston Regional/Emmet County,MI,Pellston,45.5709275,-84.796715
1D2,Canton-Plymouth-Mettetal,MI,Plymouth,42.35003667,-83.45826833
6Y1,Bois Blanc Island,MI,Pointe Aux Pins,None,None
PTK,Oakland County International,MI,Pontiac,42.66520389,-83.41870917
PHN,St Clair County International,MI,Port Huron,42.91095778,-82.52886139
PZQ,Presque Isle County,MI,Rogers City,45.40709667,-83.81288556
D98,Romeo State,MI,Romeo,42.79699083,-82.97526583
HYX,Saginaw County/H W Browne,MI,Saginaw,None,None
MBS,MBS International,MI,Saginaw,43.53291472,-84.07964722
Y83,Sandusky City,MI,Sandusky,43.45418694,-82.84938028
CIU,Chippewa County International,MI,Sault Ste. Marie,46.25075194,-84.47238528
LWA,South Haven Area Regional,MI,South Haven,None,None
8D4,Paul C Miller/Sparta,MI,Sparta,43.12860833,-85.67689778
83D,Mackinac County,MI,St. Ignace,45.89029056,-84.73755083
IRS,Kirsch Municipal,MI,Sturgis,41.8128725,-85.43906111
HAI,Three Rivers Municipal/Dr Haines,MI,Three Rivers,41.95975,-85.59338889
TVC,Cherry Capital,MI,Traverse City,44.74144472,-85.582235
VLL,Oakland/Troy,MI,Troy,None,None
Y31,West Branch Community,MI,West Branch,44.244825,-84.17980472
42C,White Cloud,MI,White Cloud,43.55974139,-85.77421944
AIT,Aitkin Municipal/Steve Kurtz Field,MN,Aitkin,46.5484225,-93.6768
AEL,Albert Lea Municipal,MN,Albert Lea,43.68151278,-93.36723778
AXN,Chandler Field,MN,Alexandria,45.86629833,-95.39466806
AUM,Austin Municipal,MN,Austin,43.66499083,-92.933385
